ts,userId,isBuilder,statusId,isAsk,limitPx,sz,oid,timestampDiff,triggerCondition,triggered,isTrigger,hasChildren,isPositionTpsl,reduceOnly,orderTypeId,tifId,triggerPx,origSz,status,orderType,tif
2025-12-01 12:00:00.360067551,375,False,1,True,127.12,471.99,254384953994,0,0.0,False,False,False,False,False,0,0,0.0,471.99,open,Limit,Alo
2025-12-01 12:00:00.360067551,327,False,1,True,127.09,944.25,254384954010,0,0.0,False,False,False,False,False,0,0,0.0,944.25,open,Limit,Alo
2025-12-01 12:00:00.360067551,327,False,1,True,127.13,943.97,254384954011,0,0.0,False,False,False,False,False,0,0,0.0,943.97,open,Limit,Alo
2025-12-01 12:00:00.360067551,375,False,1,False,127.04,472.26,254384954067,0,0.0,False,False,False,False,False,0,0,0.0,472.26,open,Limit,Alo
2025-12-01 12:00:00.360067551,327,False,1,True,127.08,944.29,254384954098,0,0.0,False,False,False,False,False,0,0,0.0,944.29,open,Limit,Alo
2025-12-01 12:00:00.360067551,720,False,1,False,127.06,393.5,254384954105,0,0.0,False,False,False,False,False,0,0,0.0,393.5,open,Limit,Alo
2025-12-01 12:00:00.360067551,384,False,1,False,127.05,7.69,254384954288,0,0.0,False,False,False,False,False,0,0,0.0,7.69,open,Limit,Alo
2025-12-01 12:00:00.360067551,384,False,1,False,127.03,16.07,254384954289,0,0.0,False,False,False,False,False,0,0,0.0,16.07,open,Limit,Alo
2025-12-01 12:00:00.360067551,384,False,1,False,126.98,14.16,254384954290,0,0.0,False,False,False,False,False,0,0,0.0,14.16,open,Limit,Alo
2025-12-01 12:00:00.360067551,384,False,1,True,127.09,5.45,254384954291,0,0.0,False,False,False,False,False,0,0,0.0,5.45,open,Limit,Alo
2025-12-01 12:00:00.360067551,612,False,2,True,127.08,33.68,254384900134,6308,0.0,False,False,False,False,False,0,0,0.0,33.68,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,375,False,2,True,127.1,472.1,254384901130,6308,0.0,False,False,False,False,False,0,0,0.0,472.1,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,375,False,2,True,127.09,472.13,254384947873,463,0.0,False,False,False,False,False,0,0,0.0,472.13,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,327,False,2,True,127.1,944.15,254384907243,5752,0.0,False,False,False,False,False,0,0,0.0,944.15,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,327,False,2,True,127.08,944.35,254384949656,264,0.0,False,False,False,False,False,0,0,0.0,944.35,canceled,Limit,Alo
