ts,userId,isBuilder,statusId,isAsk,limitPx,sz,oid,timestampDiff,triggerCondition,triggered,isTrigger,hasChildren,isPositionTpsl,reduceOnly,orderTypeId,tifId,triggerPx,origSz,status,orderType,tif
2025-12-01 11:59:59.956788352,90,False,0,True,127.02,15.8,254384948149,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.03,15.8,254384948150,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.04,15.8,254384948151,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.05,15.8,254384948152,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.06,15.8,254384948153,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,369,False,0,True,127.05,50.74,254384948220,0,0.0,False,False,False,False,False,0,0,0.0,50.74,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,117,False,0,True,127.01,12.36,254384948252,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,117,False,0,True,127.02,12.36,254384948253,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,117,False,0,True,127.03,12.36,254384948254,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,117,False,0,True,127.04,12.36,254384948255,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,117,False,0,True,127.05,12.36,254384948256,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,117,False,0,True,127.06,12.36,254384948257,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.01,10.79,254384948387,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.02,10.79,254384948388,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.03,10.79,254384948389,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.04,10.79,254384948390,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.05,10.79,254384948391,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.06,10.79,254384948392,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,126.97,23.61,254384948437,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,126.98,23.61,254384948438,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,126.99,23.61,254384948439,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.0,23.61,254384948440,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.01,23.61,254384948441,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.02,23.61,254384948442,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.03,23.61,254384948443,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.04,23.61,254384948444,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.05,23.61,254384948445,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.06,23.61,254384948446,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
